Entity,Code,Year,Annual CO₂ emissions from coal
Poland,POL,2010,220927200
Poland,POL,2011,218378980
Poland,POL,2012,214039890
Poland,POL,2013,214314380
Poland,POL,2014,202997330
Poland,POL,2015,201647490
Poland,POL,2016,202098990
Poland,POL,2017,203503980
Poland,POL,2018,198673250
Poland,POL,2019,177752980
Poland,POL,2020,164196180
Poland,POL,2021,184113800
Poland,POL,2022,172493180
Poland,POL,2023,141924030
Poland,POL,2024,127310740
Portugal,PRT,1870,21984
Portugal,PRT,1871,36640
Portugal,PRT,1872,520288
Portugal,PRT,1873,725472
Portugal,PRT,1874,531280
Portugal,PRT,1875,1168816
Portugal,PRT,1876,1146832
Portugal,PRT,1877,670512
Portugal,PRT,1878,641200
Portugal,PRT,1879,707152
Portugal,PRT,1880,879360
Portugal,PRT,1881,890352
Portugal,PRT,1882,1058982
Portugal,PRT,1883,1121184
Portugal,PRT,1884,1172480
Portugal,PRT,1885,1084544
Portugal,PRT,1886,1201792
Portugal,PRT,1887,1238432
Portugal,PRT,1888,1337360
Portugal,PRT,1889,1538880
Portugal,PRT,1890,1641472
Portugal,PRT,1891,1703760
Portugal,PRT,1892,1648800
Portugal,PRT,1893,1469370
Portugal,PRT,1894,1729506
Portugal,PRT,1895,1652464
Portugal,PRT,1896,1689104
Portugal,PRT,1897,1773376
Portugal,PRT,1898,2037184
Portugal,PRT,1899,2095889.1
Portugal,PRT,1900,2421904
Portugal,PRT,1901,2326640
Portugal,PRT,1902,2564800
Portugal,PRT,1903,2454976
Portugal,PRT,1904,2524496
Portugal,PRT,1905,2462208
Portugal,PRT,1906,2839600
Portugal,PRT,1907,3096080
Portugal,PRT,1908,3077837
Portugal,PRT,1909,3129056
Portugal,PRT,1910,3183942
Portugal,PRT,1911,3077683
Portugal,PRT,1912,3587056
Portugal,PRT,1913,3759264
Portugal,PRT,1914,3290272
Portugal,PRT,1915,3000816
Portugal,PRT,1916,2901780
Portugal,PRT,1917,1568192
Portugal,PRT,1918,1062560
Portugal,PRT,1919,2062832.1
Portugal,PRT,1920,2011535.9
Portugal,PRT,1921,2084816
Portugal,PRT,1922,2839600
Portugal,PRT,1923,2495184
Portugal,PRT,1924,2832272
Portugal,PRT,1925,2931200
Portugal,PRT,1926,2909216
Portugal,PRT,1927,3363822
Portugal,PRT,1928,3609040
Portugal,PRT,1929,3583392
Portugal,PRT,1930,3890801
Portugal,PRT,1931,3488128
Portugal,PRT,1932,2945856
Portugal,PRT,1933,3484464
Portugal,PRT,1934,3505920
Portugal,PRT,1935,3667664
Portugal,PRT,1936,3469808
Portugal,PRT,1937,4214133
Portugal,PRT,1938,3392864
Portugal,PRT,1939,3964448
Portugal,PRT,1940,3092416
Portugal,PRT,1941,3088752
Portugal,PRT,1942,2773648
Portugal,PRT,1943,2550632
Portugal,PRT,1944,2787786
Portugal,PRT,1945,2634416
Portugal,PRT,1946,2627088
Portugal,PRT,1947,3594384
Portugal,PRT,1948,3206000
Portugal,PRT,1949,3645680
Portugal,PRT,1950,3191344
Portugal,PRT,1951,2221892
Portugal,PRT,1952,2033520
Portugal,PRT,1953,2396256
Portugal,PRT,1954,1747728
Portugal,PRT,1955,2222788
Portugal,PRT,1956,2286336
Portugal,PRT,1957,2473200
Portugal,PRT,1958,2440224
Portugal,PRT,1959,2616096
Portugal,PRT,1960,2363280
Portugal,PRT,1961,2740672
Portugal,PRT,1962,2608768
Portugal,PRT,1963,2942192
Portugal,PRT,1964,3186620
Portugal,PRT,1965,3191344
Portugal,PRT,1966,3242640
Portugal,PRT,1967,2839600
Portugal,PRT,1968,2586784
Portugal,PRT,1969,2730365
Portugal,PRT,1970,3008867
Portugal,PRT,1971,2340773
Portugal,PRT,1972,1641472
Portugal,PRT,1973,2147104
Portugal,PRT,1974,1784684
Portugal,PRT,1975,1637808
Portugal,PRT,1976,1315376
Portugal,PRT,1977,1253290
Portugal,PRT,1978,1689104
Portugal,PRT,1979,1681776
Portugal,PRT,1980,1626595
Portugal,PRT,1981,1425296
Portugal,PRT,1982,1209120
Portugal,PRT,1983,1604832
Portugal,PRT,1984,1590176
Portugal,PRT,1985,2865631
Portugal,PRT,1986,5466688
Portugal,PRT,1987,6950608
Portugal,PRT,1988,7914240
Portugal,PRT,1989,9563040
Portugal,PRT,1990,10984314
Portugal,PRT,1991,11585233
Portugal,PRT,1992,11871702
Portugal,PRT,1993,12526768
Portugal,PRT,1994,13179342
Portugal,PRT,1995,14584656
Portugal,PRT,1996,13540285
Portugal,PRT,1997,13722334
Portugal,PRT,1998,12296522
Portugal,PRT,1999,14898226
Portugal,PRT,2000,14853160
Portugal,PRT,2001,12701958
Portugal,PRT,2002,13708599
Portugal,PRT,2003,12973176
Portugal,PRT,2004,13079268
Portugal,PRT,2005,13061118
Portugal,PRT,2006,13065313
Portugal,PRT,2007,11430423
Portugal,PRT,2008,9833288
Portugal,PRT,2009,10735116
Portugal,PRT,2010,6424369
Portugal,PRT,2011,8631676
Portugal,PRT,2012,11134834
Portugal,PRT,2013,10191338
Portugal,PRT,2014,10316027
Portugal,PRT,2015,12562909
Portugal,PRT,2016,10820159
Portugal,PRT,2017,12393849
Portugal,PRT,2018,10375555
Portugal,PRT,2019,5026484
Portugal,PRT,2020,2417103
Portugal,PRT,2021,1037928
Portugal,PRT,2022,244872
Portugal,PRT,2023,132972
Portugal,PRT,2024,159567
Qatar,QAT,1949,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Qatar,QAT,2020,0
Qatar,QAT,2021,0
Qatar,QAT,2022,3218
Qatar,QAT,2023,3672
Qatar,QAT,2024,4255
Romania,ROU,1858,0
Romania,ROU,1859,0
Romania,ROU,1860,0
Romania,ROU,1861,0
Romania,ROU,1862,0
Romania,ROU,1863,0
Romania,ROU,1864,0
Romania,ROU,1865,0
Romania,ROU,1866,0
Romania,ROU,1867,0
Romania,ROU,1868,0
Romania,ROU,1869,0
Romania,ROU,1870,0
Romania,ROU,1871,0
Romania,ROU,1872,0
Romania,ROU,1873,0
Romania,ROU,1874,0
Romania,ROU,1875,0
Romania,ROU,1876,0
Romania,ROU,1877,0
Romania,ROU,1878,0
Romania,ROU,1879,0
Romania,ROU,1880,0
Romania,ROU,1881,0
Romania,ROU,1882,164880
Romania,ROU,1883,348080
Romania,ROU,1884,384033
Romania,ROU,1885,367080
Romania,ROU,1886,410368
Romania,ROU,1887,450672
Romania,ROU,1888,538608
Romania,ROU,1889,519576
Romania,ROU,1890,641200
Romania,ROU,1891,887442
Romania,ROU,1892,798752
Romania,ROU,1893,905008
Romania,ROU,1894,828064
Romania,ROU,1895,831728
Romania,ROU,1896,865530
Romania,ROU,1897,974624
Romania,ROU,1898,1157824
Romania,ROU,1899,918087
Romania,ROU,1900,476320
Romania,ROU,1901,679941
Romania,ROU,1902,597232
Romania,ROU,1903,582576
Romania,ROU,1904,559655
Romania,ROU,1905,567920
Romania,ROU,1906,619216
Romania,ROU,1907,1034078.94
Romania,ROU,1908,893270
Romania,ROU,1909,696685
Romania,ROU,1910,747456
Romania,ROU,1911,790922
Romania,ROU,1912,186864
Romania,ROU,1913,1322704
Romania,ROU,1914,230978
Romania,ROU,1915,274604
Romania,ROU,1916,238160
Romania,ROU,1917,293120
Romania,ROU,1918,216176
Romania,ROU,1919,1780704
Romania,ROU,1920,1777040
Romania,ROU,1921,2011535.9
Romania,ROU,1922,2480528
Romania,ROU,1923,3325474
Romania,ROU,1924,3654346
Romania,ROU,1925,3942464
Romania,ROU,1926,3879196
Romania,ROU,1927,4085360
Romania,ROU,1928,3877289
Romania,ROU,1929,4056048
Romania,ROU,1930,3129056
Romania,ROU,1931,2557835
Romania,ROU,1932,2114128
Romania,ROU,1933,1897952
Romania,ROU,1934,2297328
Romania,ROU,1935,2414576
Romania,ROU,1936,2465872
Romania,ROU,1937,2722352
Romania,ROU,1938,2945452
Romania,ROU,1939,2748000
Romania,ROU,1940,2964176
Romania,ROU,1941,2703593
Romania,ROU,1942,2916544
Romania,ROU,1943,3187680
Romania,ROU,1944,2422493
Romania,ROU,1945,2220384
Romania,ROU,1946,2069726
Romania,ROU,1947,2352288
Romania,ROU,1948,6239792
Romania,ROU,1949,0
Romania,ROU,1950,6718508
Romania,ROU,1951,7420808
Romania,ROU,1952,8592080
Romania,ROU,1953,9468909
Romania,ROU,1954,10350800
Romania,ROU,1955,11201964
Romania,ROU,1956,11999600
Romania,ROU,1957,12937584
Romania,ROU,1958,13396570
Romania,ROU,1959,14187008
Romania,ROU,1960,15190944
Romania,ROU,1961,15956720
Romania,ROU,1962,18616784
Romania,ROU,1963,19949428
Romania,ROU,1964,20954416
Romania,ROU,1965,22288112
Romania,ROU,1966,24256736
Romania,ROU,1967,26445700
Romania,ROU,1968,29889818
Romania,ROU,1969,33921310
Romania,ROU,1970,32715854
Romania,ROU,1971,32982368
Romania,ROU,1972,35423550
Romania,ROU,1973,39937600
Romania,ROU,1974,41762270
Romania,ROU,1975,43989984
Romania,ROU,1976,43836096
Romania,ROU,1977,44711790
Romania,ROU,1978,50194084
Romania,ROU,1979,54000030
Romania,ROU,1980,53502730
Romania,ROU,1981,58682624
Romania,ROU,1982,56562224
Romania,ROU,1983,66307412
Romania,ROU,1984,66736100
Romania,ROU,1985,70803140
Romania,ROU,1986,71088930
Romania,ROU,1987,75313520
Romania,ROU,1988,81902800
Romania,ROU,1989,83575840
Romania,ROU,1990,54862200
Romania,ROU,1991,42962856
Romania,ROU,1992,45193636
Romania,ROU,1993,40523190
Romania,ROU,1994,40996910
Romania,ROU,1995,42229916
Romania,ROU,1996,41873270
Romania,ROU,1997,37198180
Romania,ROU,1998,31523526
Romania,ROU,1999,26093346
Romania,ROU,2000,29552338
Romania,ROU,2001,31918888
Romania,ROU,2002,32965626
Romania,ROU,2003,35896228
Romania,ROU,2004,35874590
Romania,ROU,2005,35572036
Romania,ROU,2006,38262104
Romania,ROU,2007,42116230
Romania,ROU,2008,40689788
Romania,ROU,2009,32364986
Romania,ROU,2010,29402654
Romania,ROU,2011,34091090
Romania,ROU,2012,31523322
Romania,ROU,2013,25268960
Romania,ROU,2014,25005716
Romania,ROU,2015,25127760
Romania,ROU,2016,22146908
Romania,ROU,2017,21773804
Romania,ROU,2018,20765618
Romania,ROU,2019,18361856
Romania,ROU,2020,14297876
Romania,ROU,2021,15530203
Romania,ROU,2022,13751505
Romania,ROU,2023,9754307
Romania,ROU,2024,8041753
Russia,RUS,1830,11204
Russia,RUS,1831,13445
Russia,RUS,1832,8964
Russia,RUS,1833,11204
Russia,RUS,1850,69467
Russia,RUS,1855,210643
Russia,RUS,1858,295796
Russia,RUS,1859,313723
Russia,RUS,1860,407704
Russia,RUS,1861,519777
Russia,RUS,1862,468208
Russia,RUS,1863,486046
Russia,RUS,1864,541979
Russia,RUS,1865,515046
Russia,RUS,1866,1664564
Russia,RUS,1867,1904123
Russia,RUS,1868,1554100
Russia,RUS,1869,2130041
Russia,RUS,1870,2316032
Russia,RUS,1871,3154295
Russia,RUS,1872,3234877
Russia,RUS,1873,2973794
Russia,RUS,1874,3571041
Russia,RUS,1875,4035195.8
Russia,RUS,1876,4903826
Russia,RUS,1877,4826555
Russia,RUS,1878,6372831
Russia,RUS,1879,6372118
Russia,RUS,1880,7512658
Russia,RUS,1881,7565229
Russia,RUS,1882,7921437
Russia,RUS,1883,9070262
Russia,RUS,1884,8435059
Russia,RUS,1885,8729364
Russia,RUS,1886,8911496
Russia,RUS,1887,8735593
Russia,RUS,1888,8941077
Russia,RUS,1889,10027024
Russia,RUS,1890,10953875
Russia,RUS,1891,11363431
Russia,RUS,1892,12159812
Russia,RUS,1893,14179749
Russia,RUS,1894,15325150
Russia,RUS,1895,15906888
Russia,RUS,1896,16458323
Russia,RUS,1897,19212942
Russia,RUS,1898,21455260
Russia,RUS,1899,26118130
Russia,RUS,1900,29090630
Russia,RUS,1901,28227698
Russia,RUS,1902,27668144
Russia,RUS,1903,28414814
Russia,RUS,1904,32747646
Russia,RUS,1905,31916814
Russia,RUS,1906,36438332
Russia,RUS,1907,41723964
Russia,RUS,1908,42053296
Russia,RUS,1909,44175384
Russia,RUS,1910,42444670
Russia,RUS,1911,45524720
Russia,RUS,1912,53393764
Russia,RUS,1913,59863732
Russia,RUS,1914,51894508
Russia,RUS,1915,44826120
Russia,RUS,1916,47716772
Russia,RUS,1917,44529132
Russia,RUS,1918,17361528
Russia,RUS,1919,12399613
Russia,RUS,1920,11582922
Russia,RUS,1921,13357472
Russia,RUS,1922,16256332
Russia,RUS,1923,17813880
Russia,RUS,1924,22662912
Russia,RUS,1925,21486424
Russia,RUS,1926,33989812
Russia,RUS,1927,42831012
Russia,RUS,1928,49092410
Russia,RUS,1929,50442760
Russia,RUS,1930,59532360
Russia,RUS,1931,71146600
Russia,RUS,1932,87789770
Russia,RUS,1933,102657920
Russia,RUS,1934,127063336
Russia,RUS,1935,147169200
Russia,RUS,1936,171148940
Russia,RUS,1937,173869730
Russia,RUS,1938,183368080
Russia,RUS,1939,185995870
Russia,RUS,1940,232537660
Russia,RUS,1941,198097040
Russia,RUS,1942,83573900
Russia,RUS,1943,96206050
Russia,RUS,1944,144130620
Russia,RUS,1945,186311310
Russia,RUS,1946,208045170
Russia,RUS,1947,249774980
Russia,RUS,1948,262665400
Russia,RUS,1949,297341440
Russia,RUS,1950,329853440
Russia,RUS,1951,357565860
Russia,RUS,1952,378526720
Russia,RUS,1953,395944860
Russia,RUS,1954,430245700
Russia,RUS,1955,483426800
Russia,RUS,1956,518736320
Russia,RUS,1957,554405100
Russia,RUS,1958,571986370
Russia,RUS,1959,584350100
Russia,RUS,1960,585521700
Russia,RUS,1961,575272400
Russia,RUS,1962,571233660
Russia,RUS,1963,592229250
Russia,RUS,1964,609585900
Russia,RUS,1965,630120260
Russia,RUS,1966,651330240
Russia,RUS,1967,656062460
Russia,RUS,1968,648781000
Russia,RUS,1969,657727800
Russia,RUS,1970,702853200
Russia,RUS,1971,716510140
Russia,RUS,1972,738379300
Russia,RUS,1973,745918500
Russia,RUS,1974,747371260
Russia,RUS,1975,769553600
Russia,RUS,1976,789702000
Russia,RUS,1977,802132400
Russia,RUS,1978,797363000
Russia,RUS,1979,797925570
Russia,RUS,1980,840941600
Russia,RUS,1981,761361150
Russia,RUS,1982,771428400
Russia,RUS,1983,765411200
Russia,RUS,1984,760117400
Russia,RUS,1985,866041800
Russia,RUS,1986,893986700
Russia,RUS,1987,900910340
Russia,RUS,1988,916021300
Russia,RUS,1989,882522560
Russia,RUS,1990,750958700
Russia,RUS,1991,702965570
Russia,RUS,1992,515780100
Russia,RUS,1993,504624260
Russia,RUS,1994,451572740
Russia,RUS,1995,475625950
Russia,RUS,1996,474696860
Russia,RUS,1997,409786270
Russia,RUS,1998,399043460
Russia,RUS,1999,405097470
Russia,RUS,2000,425710430
Russia,RUS,2001,444520320
Russia,RUS,2002,422616830
Russia,RUS,2003,424648320
Russia,RUS,2004,414711330
Russia,RUS,2005,416445660
Russia,RUS,2006,436040260
Russia,RUS,2007,421198560
Russia,RUS,2008,449833500
Russia,RUS,2009,417326820
Russia,RUS,2010,417854600
Russia,RUS,2011,428317060
Russia,RUS,2012,443292580
Russia,RUS,2013,405804770
Russia,RUS,2014,394974200
Russia,RUS,2015,414853700
Russia,RUS,2016,402760060
Russia,RUS,2017,386279700
Russia,RUS,2018,399664740
Russia,RUS,2019,395975650
Russia,RUS,2020,368046880
Russia,RUS,2021,375441600
Russia,RUS,2022,369693820
Russia,RUS,2023,382394600
Russia,RUS,2024,375646700
Rwanda,RWA,1950,2107
Rwanda,RWA,1951,0
Rwanda,RWA,1952,2236
Rwanda,RWA,1953,0
Rwanda,RWA,1954,0
Rwanda,RWA,1955,0
Rwanda,RWA,1956,0
Rwanda,RWA,1957,0
Rwanda,RWA,1958,0
Rwanda,RWA,1959,2488
Rwanda,RWA,1960,0
Rwanda,RWA,1961,4816
Rwanda,RWA,2015,3664
Rwanda,RWA,2016,18320
Rwanda,RWA,2017,21984
Rwanda,RWA,2018,43849
Rwanda,RWA,2019,58624
Rwanda,RWA,2020,36547
Rwanda,RWA,2021,58624
Rwanda,RWA,2022,186523
Rwanda,RWA,2023,215662
Rwanda,RWA,2024,220194
Saint Helena,SHN,1968,0
Saint Helena,SHN,1981,0
Saint Helena,SHN,1982,0
Saint Helena,SHN,1983,0
Saint Helena,SHN,1984,0
Saint Helena,SHN,1985,0
Saint Helena,SHN,1986,0
Saint Helena,SHN,1987,0
Saint Helena,SHN,1988,0
Saint Helena,SHN,1989,0
Saint Kitts and Nevis,KNA,1950,1221
Saint Kitts and Nevis,KNA,1951,5583
Saint Kitts and Nevis,KNA,1952,1221
Saint Kitts and Nevis,KNA,1953,1221
Saint Kitts and Nevis,KNA,1954,0
Saint Kitts and Nevis,KNA,1955,1221
Saint Kitts and Nevis,KNA,1956,1221
Saint Kitts and Nevis,KNA,1957,0
Saint Kitts and Nevis,KNA,1958,0
Saint Kitts and Nevis,KNA,1959,0
Saint Kitts and Nevis,KNA,1960,0
Saint Kitts and Nevis,KNA,1961,0
Saint Kitts and Nevis,KNA,1962,0
Saint Kitts and Nevis,KNA,1963,0
Saint Kitts and Nevis,KNA,1964,0
Saint Kitts and Nevis,KNA,1965,0
Saint Kitts and Nevis,KNA,1966,0
Saint Kitts and Nevis,KNA,1967,0
Saint Kitts and Nevis,KNA,1968,0
Saint Kitts and Nevis,KNA,1969,0
Saint Kitts and Nevis,KNA,1970,0
Saint Kitts and Nevis,KNA,1971,0
Saint Kitts and Nevis,KNA,1972,0
Saint Kitts and Nevis,KNA,1973,0
Saint Kitts and Nevis,KNA,1974,0
Saint Kitts and Nevis,KNA,1975,0
Saint Kitts and Nevis,KNA,1976,0
Saint Kitts and Nevis,KNA,1977,0
Saint Kitts and Nevis,KNA,1978,0
Saint Kitts and Nevis,KNA,1979,0
Saint Kitts and Nevis,KNA,1980,0
Saint Pierre and Miquelon,SPM,1950,14656
Saint Pierre and Miquelon,SPM,1951,18320
Saint Pierre and Miquelon,SPM,1952,32976
Saint Pierre and Miquelon,SPM,1953,25648
Saint Pierre and Miquelon,SPM,1954,29312
Saint Pierre and Miquelon,SPM,1955,25648
Saint Pierre and Miquelon,SPM,1956,23083
Saint Pierre and Miquelon,SPM,1957,30228
Saint Pierre and Miquelon,SPM,1958,30228
Saint Pierre and Miquelon,SPM,1959,23083
Saint Pierre and Miquelon,SPM,1960,29312
Saint Pierre and Miquelon,SPM,1961,25648
Saint Pierre and Miquelon,SPM,1962,21984
Saint Pierre and Miquelon,SPM,1963,25648
Saint Pierre and Miquelon,SPM,1964,23816
Saint Pierre and Miquelon,SPM,1965,18320
Saint Pierre and Miquelon,SPM,1966,21984
Saint Pierre and Miquelon,SPM,1967,21984
Saint Pierre and Miquelon,SPM,1968,4030
Saint Pierre and Miquelon,SPM,1969,13190
Saint Pierre and Miquelon,SPM,1970,7328
Saint Pierre and Miquelon,SPM,1971,10992
Saint Pierre and Miquelon,SPM,1972,3664
Saint Pierre and Miquelon,SPM,1973,3664
Saint Pierre and Miquelon,SPM,1974,3664
Saint Pierre and Miquelon,SPM,1975,3664
Saint Pierre and Miquelon,SPM,1976,3402
Saint Pierre and Miquelon,SPM,1977,0
Saint Pierre and Miquelon,SPM,1978,0
Saint Pierre and Miquelon,SPM,1979,0
Saint Pierre and Miquelon,SPM,1980,0
Saint Pierre and Miquelon,SPM,1981,0
Saint Pierre and Miquelon,SPM,1982,0
Saint Pierre and Miquelon,SPM,1983,0
Saint Pierre and Miquelon,SPM,1984,0
Saint Pierre and Miquelon,SPM,1985,0
Saint Pierre and Miquelon,SPM,1986,0
Saint Pierre and Miquelon,SPM,1987,0
Saint Pierre and Miquelon,SPM,1988,0
Saint Pierre and Miquelon,SPM,1989,0
Samoa,WSM,1970,0
Samoa,WSM,1971,0
Samoa,WSM,1972,0
Samoa,WSM,1973,0
Samoa,WSM,1974,0
Samoa,WSM,1975,0
Samoa,WSM,1976,0
Samoa,WSM,1977,0
Samoa,WSM,1978,0
Samoa,WSM,1979,0
Samoa,WSM,1980,0
Samoa,WSM,1981,0
Samoa,WSM,1982,0
Samoa,WSM,1983,0
Samoa,WSM,1984,0
Samoa,WSM,1985,0
Samoa,WSM,1986,0
Samoa,WSM,1988,0
Samoa,WSM,1989,0
Saudi Arabia,SAU,1936,0
Saudi Arabia,SAU,1937,0
Saudi Arabia,SAU,1938,0
Saudi Arabia,SAU,1939,0
Saudi Arabia,SAU,1940,0
Saudi Arabia,SAU,1941,0
Saudi Arabia,SAU,1942,0
Saudi Arabia,SAU,1943,0
Saudi Arabia,SAU,1944,0
Saudi Arabia,SAU,1945,0
Saudi Arabia,SAU,1946,0
Saudi Arabia,SAU,1947,0
Saudi Arabia,SAU,1948,0
Saudi Arabia,SAU,1949,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,24370
Saudi Arabia,SAU,1992,6955
Saudi Arabia,SAU,1993,51691
Saudi Arabia,SAU,1994,67560
Saudi Arabia,SAU,1995,49591
Saudi Arabia,SAU,1996,46347
Saudi Arabia,SAU,1997,60639
Saudi Arabia,SAU,1998,74931
Saudi Arabia,SAU,1999,59260
Saudi Arabia,SAU,2000,1440
Saudi Arabia,SAU,2001,5118
Saudi Arabia,SAU,2002,28309
Saudi Arabia,SAU,2003,28666
Saudi Arabia,SAU,2004,35932
Saudi Arabia,SAU,2005,70347
Saudi Arabia,SAU,2006,38036
Saudi Arabia,SAU,2007,54790
Saudi Arabia,SAU,2008,108299
Saudi Arabia,SAU,2009,67370
Saudi Arabia,SAU,2010,169966
Saudi Arabia,SAU,2011,170004
Saudi Arabia,SAU,2012,192637
Saudi Arabia,SAU,2013,238623
Saudi Arabia,SAU,2014,256942
Saudi Arabia,SAU,2015,259882.98
Saudi Arabia,SAU,2016,329758
Saudi Arabia,SAU,2017,520288
Saudi Arabia,SAU,2018,461664
Saudi Arabia,SAU,2019,483648
Saudi Arabia,SAU,2020,425022
Saudi Arabia,SAU,2021,516623.97
Saudi Arabia,SAU,2022,509296
Saudi Arabia,SAU,2023,630458
Saudi Arabia,SAU,2024,700645
Senegal,SEN,1949,0
Senegal,SEN,1950,82224
Senegal,SEN,1951,136771
Senegal,SEN,1952,129063.99
Senegal,SEN,1953,44934
Senegal,SEN,1954,50254
Senegal,SEN,1955,21264
Senegal,SEN,1956,28036
Senegal,SEN,1957,1131
Senegal,SEN,2002,271136
Senegal,SEN,2003,281921
Senegal,SEN,2004,370064
Senegal,SEN,2005,370064
Senegal,SEN,2006,447008
Senegal,SEN,2007,707152
Senegal,SEN,2008,597232
Senegal,SEN,2009,740128
Senegal,SEN,2010,674176
Senegal,SEN,2011,942082
Senegal,SEN,2012,817072
Senegal,SEN,2013,813784
Senegal,SEN,2014,1099200
Senegal,SEN,2015,1150496
Senegal,SEN,2016,1205021
Senegal,SEN,2017,1439466
Senegal,SEN,2018,2260688
Senegal,SEN,2019,2089073
Senegal,SEN,2020,1348802
Senegal,SEN,2021,1971232
Senegal,SEN,2022,2088949
Senegal,SEN,2023,2429167
Senegal,SEN,2024,1991279
Serbia,SRB,1885,13049
Serbia,SRB,1890,39148
Serbia,SRB,1891,45672
Serbia,SRB,1892,50566
Serbia,SRB,1893,89713
Serbia,SRB,1894,171270
Serbia,SRB,1895,171270
Serbia,SRB,1896,190844
Serbia,SRB,1897,148434
Serbia,SRB,1898,225098
Serbia,SRB,1899,262614
Serbia,SRB,1900,355590
Serbia,SRB,1901,388213
Serbia,SRB,1902,363746
Serbia,SRB,1903,394737
Serbia,SRB,1904,420836
Serbia,SRB,1905,456721
Serbia,SRB,1906,546434
Serbia,SRB,1907,556221
Serbia,SRB,1908,598631
Serbia,SRB,1909,614942
Serbia,SRB,1910,608417
Serbia,SRB,1911,658983
Serbia,SRB,1912,675294
Serbia,SRB,1913,1854613
Serbia,SRB,1919,1329384
Serbia,SRB,1920,1764900
Serbia,SRB,1921,1879080
Serbia,SRB,1922,2692355
Serbia,SRB,1923,2941598
Serbia,SRB,1924,3015395
Serbia,SRB,1925,3300113
Serbia,SRB,1926,3205653
Serbia,SRB,1927,3619082
Serbia,SRB,1928,3989963
Serbia,SRB,1929,4487577
Serbia,SRB,1930,4189095
Serbia,SRB,1931,3777990
Serbia,SRB,1932,3439423
Serbia,SRB,1933,3179160
Serbia,SRB,1934,3318643
Serbia,SRB,1935,3469195
Serbia,SRB,1936,3418190
Serbia,SRB,1937,3841300
Serbia,SRB,1938,3693293
Serbia,SRB,1939,3888565
Serbia,SRB,1940,4586180
Serbia,SRB,1943,0
Serbia,SRB,1944,0
Serbia,SRB,1945,2286091
Serbia,SRB,1946,4478572
Serbia,SRB,1947,6164514
Serbia,SRB,1948,6982902
Serbia,SRB,1949,7977688
Serbia,SRB,1950,7381773
Serbia,SRB,1951,6983266
Serbia,SRB,1952,7059316
Serbia,SRB,1953,6862135
Serbia,SRB,1954,8253085
Serbia,SRB,1955,9495535
Serbia,SRB,1956,10900846
Serbia,SRB,1957,11749820
Serbia,SRB,1958,11528275
Serbia,SRB,1959,13209202
Serbia,SRB,1960,14359463
Serbia,SRB,1961,15104717
Serbia,SRB,1962,15405431
Serbia,SRB,1963,17055700
Serbia,SRB,1964,19225662
Serbia,SRB,1965,19335786
Serbia,SRB,1966,18762016
Serbia,SRB,1967,18133044
Serbia,SRB,1968,18791414
Serbia,SRB,1969,19035624
Serbia,SRB,1970,24783360
Serbia,SRB,1971,27034980
Serbia,SRB,1972,25074258
Serbia,SRB,1973,27381292
Serbia,SRB,1974,27702320
Serbia,SRB,1975,29396306
Serbia,SRB,1976,29736074
Serbia,SRB,1977,28206876
Serbia,SRB,1978,30148084
Serbia,SRB,1979,32037826
Serbia,SRB,1980,30895614
Serbia,SRB,1981,38405424
Serbia,SRB,1982,33635910
Serbia,SRB,1983,37457630
Serbia,SRB,1984,40221124
Serbia,SRB,1985,41274084
Serbia,SRB,1986,42545220
Serbia,SRB,1987,41180144
Serbia,SRB,1988,42099116
Serbia,SRB,1989,42215980
Serbia,SRB,1990,41692120
Serbia,SRB,1991,26326302
Serbia,SRB,1992,32630264
Serbia,SRB,1993,30442602
Serbia,SRB,1994,31215874
Serbia,SRB,1995,32554410
